case_id,n_boxes,dice,iou,runtime_s
volume_306_slice_66,6,0.510730,0.342939,0.131943
volume_306_slice_67,9,0.717678,0.559671,0.162812
volume_306_slice_68,7,0.510367,0.342612,0.102505
volume_306_slice_69,10,0.527297,0.358047,0.105321
volume_306_slice_70,7,0.548503,0.377888,0.166324
volume_306_slice_71,10,0.559892,0.388785,0.165536
volume_306_slice_72,8,0.646328,0.477462,0.105279
volume_306_slice_73,9,0.630170,0.460036,0.106182
volume_306_slice_74,7,0.666667,0.500000,0.107618
volume_306_slice_75,14,0.625126,0.454678,0.109846
volume_306_slice_76,10,0.570954,0.399535,0.173517
volume_306_slice_77,11,0.697368,0.535354,0.177667
volume_306_slice_78,12,0.735213,0.581294,0.212488
volume_306_slice_79,10,0.776460,0.634601,0.184353
volume_306_slice_80,11,0.758445,0.610884,0.160879
volume_306_slice_81,6,0.792593,0.656442,0.160085
volume_306_slice_82,17,0.782319,0.642466,0.165485
volume_306_slice_83,13,0.793975,0.658340,0.288948
volume_306_slice_84,9,0.783163,0.643606,0.180625
volume_306_slice_85,8,0.664870,0.497981,0.136119
volume_306_slice_86,8,0.747978,0.597416,0.167243
volume_306_slice_87,6,0.763049,0.616878,0.139518
volume_306_slice_88,8,0.786385,0.647969,0.177571
volume_306_slice_89,5,0.714620,0.555960,0.151264
volume_306_slice_90,6,0.816083,0.689308,0.211711
volume_306_slice_91,6,0.809000,0.679260,0.214408
volume_306_slice_92,6,0.738242,0.585089,0.213427
volume_306_slice_93,8,0.749238,0.599025,0.216014
volume_306_slice_94,9,0.736197,0.582526,0.186647
volume_306_slice_95,9,0.751256,0.601609,0.155834
volume_306_slice_96,6,0.752453,0.603147,0.157172
volume_306_slice_97,8,0.784856,0.645895,0.133990
volume_306_slice_98,9,0.785872,0.647272,0.192282
volume_306_slice_99,5,0.775180,0.632893,0.195025
volume_306_slice_100,9,0.775666,0.633541,0.196824
volume_306_slice_101,11,0.757390,0.609516,0.216828
volume_306_slice_102,11,0.811792,0.683207,0.249832
volume_306_slice_103,10,0.817860,0.691847,0.247954
volume_306_slice_104,10,0.820237,0.695256,0.244741
volume_306_slice_105,11,0.824142,0.700886,0.151874
volume_306_slice_106,12,0.828245,0.706842,0.180773
volume_306_slice_107,7,0.848127,0.736303,0.148897
volume_306_slice_108,6,0.814581,0.687167,0.184016
volume_306_slice_109,7,0.826812,0.704757,0.150576
volume_306_slice_110,5,0.849607,0.738536,0.140452
volume_306_slice_111,6,0.856618,0.749196,0.137037
volume_306_slice_112,7,0.868497,0.767561,0.136149
