case_id,n_boxes,dice,iou,runtime_s
volume_140_slice_120,3,0.929817,0.868840,0.003439
volume_140_slice_121,2,0.932088,0.872814,0.002726
volume_140_slice_122,2,0.942004,0.890365,0.002665
volume_140_slice_123,2,0.950617,0.905882,0.002467
volume_140_slice_124,2,0.859546,0.753687,0.002349
volume_140_slice_125,1,0.853913,0.745068,0.001727
volume_140_slice_126,1,0.835386,0.717308,0.001634
volume_140_slice_127,2,0.941820,0.890038,0.002525
volume_140_slice_128,2,0.939493,0.885891,0.002385
volume_140_slice_129,1,0.942075,0.890493,0.001514
volume_140_slice_130,1,0.926719,0.863444,0.001558
volume_140_slice_131,3,0.849744,0.738743,0.002883
volume_140_slice_132,3,0.858518,0.752108,0.003019
volume_140_slice_133,1,0.839141,0.722862,0.001549
volume_140_slice_134,2,0.909607,0.834201,0.002221
volume_140_slice_135,2,0.851359,0.741188,0.001971
volume_140_slice_136,1,0.867123,0.765417,0.001344
volume_140_slice_137,3,0.870761,0.771104,0.002618
volume_140_slice_138,1,0.849315,0.738095,0.001093
volume_140_slice_139,1,0.783920,0.644628,0.000970
volume_359_slice_48,2,0.000000,0.000000,0.001351
volume_359_slice_49,1,0.913043,0.840000,0.000848
volume_359_slice_50,1,0.833333,0.714286,0.000901
volume_359_slice_51,1,0.634146,0.464286,0.000904
volume_359_slice_52,1,0.813008,0.684932,0.000906
volume_359_slice_53,3,0.723247,0.566474,0.002534
volume_359_slice_54,3,0.818349,0.692547,0.002793
volume_359_slice_55,2,0.814159,0.686567,0.002107
volume_359_slice_56,2,0.786885,0.648649,0.002265
volume_359_slice_57,1,0.521212,0.352459,0.001277
volume_359_slice_58,1,0.565111,0.393836,0.001377
volume_359_slice_59,1,0.850966,0.740592,0.001384
volume_359_slice_60,1,0.875424,0.778448,0.001417
volume_359_slice_61,1,0.928263,0.866129,0.001460
volume_359_slice_62,1,0.859375,0.753425,0.001528
volume_359_slice_63,1,0.836565,0.719048,0.001467
volume_359_slice_64,1,0.840643,0.725094,0.001522
volume_359_slice_65,1,0.844037,0.730159,0.001634
volume_359_slice_66,1,0.850929,0.740537,0.001643
volume_359_slice_67,1,0.734864,0.580858,0.001718
volume_359_slice_68,1,0.886963,0.796885,0.001677
volume_359_slice_69,2,0.893223,0.807049,0.002452
volume_359_slice_70,1,0.891172,0.803706,0.001835
volume_359_slice_71,1,0.893363,0.807277,0.001743
volume_359_slice_72,1,0.901494,0.820655,0.001754
volume_359_slice_73,1,0.902634,0.822546,0.001804
volume_359_slice_74,1,0.914760,0.842910,0.001780
volume_359_slice_75,1,0.912847,0.839667,0.001788
volume_359_slice_76,1,0.915825,0.844720,0.001767
volume_359_slice_77,1,0.902694,0.822645,0.001762
volume_359_slice_78,1,0.885369,0.794316,0.001754
volume_359_slice_79,1,0.938902,0.884840,0.001811
volume_359_slice_80,1,0.922230,0.855683,0.001826
volume_359_slice_81,1,0.852636,0.743125,0.001826
volume_359_slice_82,1,0.861751,0.757085,0.001835
volume_359_slice_83,1,0.859104,0.753008,0.001815
volume_359_slice_84,1,0.857363,0.750336,0.001831
volume_359_slice_85,1,0.838230,0.721511,0.001829
volume_359_slice_86,1,0.832336,0.712822,0.001863
volume_359_slice_87,1,0.830854,0.710650,0.001822
