case_id,n_boxes,dice,iou,runtime_s
volume_306_slice_108,6,0.823107,0.699390,0.003358
volume_306_slice_109,7,0.755798,0.607457,0.003650
volume_306_slice_110,5,0.799470,0.665931,0.002786
volume_306_slice_111,6,0.780542,0.640073,0.003043
volume_306_slice_112,7,0.727533,0.571750,0.003488
volume_306_slice_113,4,0.562065,0.390884,0.002445
volume_306_slice_114,3,0.798291,0.664297,0.002065
volume_306_slice_115,3,0.731691,0.576903,0.002038
volume_306_slice_116,3,0.560947,0.389803,0.001910
volume_306_slice_117,3,0.667156,0.500551,0.001908
volume_306_slice_118,3,0.501267,0.334460,0.001856
volume_306_slice_119,4,0.627366,0.457053,0.002194
volume_306_slice_120,6,0.639019,0.469529,0.002777
volume_306_slice_121,3,0.806710,0.676039,0.001801
volume_306_slice_122,3,0.724608,0.568146,0.001790
volume_306_slice_123,1,0.600467,0.429048,0.001054
volume_306_slice_124,1,0.657222,0.489450,0.001027
volume_306_slice_125,1,0.674791,0.509196,0.001024
volume_306_slice_126,2,0.459026,0.297881,0.001338
volume_306_slice_127,5,0.717714,0.559715,0.002249
volume_306_slice_128,4,0.814581,0.687167,0.001913
volume_306_slice_129,3,0.705747,0.545293,0.001528
volume_306_slice_130,2,0.664169,0.497195,0.001136
volume_306_slice_131,4,0.657940,0.490246,0.001691
volume_306_slice_132,2,0.654545,0.486486,0.001015
volume_306_slice_133,5,0.780435,0.639929,0.002057
volume_306_slice_134,3,0.372414,0.228814,0.001280
volume_306_slice_135,3,0.481481,0.317073,0.001132
volume_306_slice_136,2,0.000000,0.000000,0.000722
volume_40_slice_30,2,0.000000,0.000000,0.000746
volume_40_slice_31,1,0.435897,0.278689,0.000462
volume_40_slice_32,4,0.361111,0.220339,0.001537
volume_40_slice_33,10,0.520681,0.351974,0.003657
volume_40_slice_34,8,0.626651,0.456294,0.003178
volume_40_slice_35,5,0.605655,0.434365,0.002299
volume_40_slice_36,6,0.755365,0.606897,0.002683
volume_40_slice_37,5,0.682731,0.518293,0.002348
volume_40_slice_38,4,0.826556,0.704385,0.002075
volume_40_slice_39,6,0.821577,0.697183,0.002837
volume_40_slice_40,7,0.719356,0.561714,0.003189
volume_40_slice_41,9,0.708320,0.548371,0.003911
volume_40_slice_42,9,0.750986,0.601263,0.004041
volume_40_slice_43,13,0.753280,0.604209,0.005537
volume_40_slice_44,6,0.618989,0.448214,0.002986
volume_40_slice_45,7,0.568883,0.397510,0.003331
volume_40_slice_46,7,0.545839,0.375363,0.003394
volume_40_slice_47,7,0.618871,0.448090,0.003465
volume_40_slice_48,7,0.782537,0.642761,0.003403
volume_40_slice_49,7,0.511907,0.344002,0.003528
volume_40_slice_50,3,0.732954,0.578474,0.002339
volume_40_slice_51,2,0.755708,0.607339,0.002006
volume_40_slice_52,2,0.725349,0.569057,0.002057
volume_40_slice_53,2,0.524042,0.355052,0.002064
volume_40_slice_54,1,0.897089,0.813384,0.001769
volume_40_slice_55,2,0.716195,0.557869,0.002096
volume_40_slice_56,2,0.717420,0.559357,0.002132
volume_40_slice_57,1,0.718655,0.560860,0.001764
volume_40_slice_58,1,0.761246,0.614525,0.001744
volume_40_slice_59,2,0.906452,0.828909,0.002107
volume_40_slice_60,2,0.898767,0.816145,0.002067
volume_40_slice_61,3,0.860315,0.754872,0.002507
volume_40_slice_62,4,0.850669,0.740143,0.002914
volume_40_slice_63,5,0.830548,0.710202,0.003147
volume_40_slice_64,6,0.813680,0.685885,0.004208
volume_40_slice_65,4,0.839834,0.723892,0.002834
volume_40_slice_66,2,0.889024,0.800219,0.001901
volume_40_slice_67,2,0.892213,0.805401,0.001928
volume_40_slice_68,3,0.890187,0.802106,0.002162
volume_40_slice_69,3,0.875451,0.778490,0.002142
volume_40_slice_70,7,0.886255,0.795744,0.003601
volume_40_slice_71,8,0.905761,0.827754,0.003709
volume_40_slice_72,5,0.869192,0.768647,0.002705
volume_40_slice_73,5,0.893512,0.807521,0.002680
volume_40_slice_74,4,0.896389,0.812233,0.002305
volume_40_slice_75,5,0.861473,0.756655,0.002578
volume_40_slice_76,2,0.847549,0.735431,0.001585
volume_40_slice_77,3,0.866451,0.764370,0.001901
volume_40_slice_78,3,0.830851,0.710645,0.001875
volume_40_slice_79,3,0.843467,0.729306,0.001869
volume_40_slice_80,4,0.859147,0.753075,0.002168
volume_40_slice_81,3,0.848381,0.736685,0.001761
volume_40_slice_82,2,0.852755,0.743307,0.001366
volume_40_slice_83,3,0.867007,0.765236,0.001682
volume_40_slice_84,1,0.856950,0.749705,0.000914
volume_40_slice_85,1,0.869690,0.769427,0.000899
volume_40_slice_86,1,0.850375,0.739698,0.000877
volume_40_slice_87,1,0.853183,0.743958,0.000854
volume_40_slice_88,2,0.557152,0.386147,0.001146
volume_40_slice_89,4,0.620290,0.449580,0.001815
volume_40_slice_90,2,0.693685,0.531025,0.001041
volume_40_slice_91,2,0.746961,0.596120,0.000944
volume_40_slice_92,2,0.759285,0.611973,0.000912
volume_40_slice_93,1,0.769925,0.625917,0.000552
volume_40_slice_94,1,0.788591,0.650970,0.000546
volume_40_slice_95,1,0.789916,0.652778,0.000520
volume_40_slice_96,1,0.800995,0.668050,0.000525
