case_id,n_boxes,dice,iou,runtime_s
benign_benign_366,1,0.932717,0.873918,0.164960
benign_benign_367,1,0.947325,0.899922,0.163038
benign_benign_368,1,0.959871,0.922838,0.162897
benign_benign_369,1,0.969001,0.939866,0.162220
benign_benign_37,1,0.957417,0.918312,0.162509
benign_benign_370,1,0.973051,0.947516,0.163013
benign_benign_371,1,0.963163,0.928944,0.162966
benign_benign_372,1,0.952110,0.908597,0.163932
benign_benign_373,1,0.980018,0.960818,0.163551
benign_benign_374,1,0.941977,0.890318,0.162624
benign_benign_375,1,0.964211,0.930895,0.162459
benign_benign_376,1,0.976135,0.953383,0.162629
benign_benign_377,1,0.959896,0.922885,0.165221
benign_benign_378,1,0.961183,0.925266,0.163330
benign_benign_379,1,0.954843,0.913588,0.162888
benign_benign_38,1,0.969692,0.941167,0.165367
benign_benign_380,1,0.961600,0.926040,0.163386
benign_benign_381,1,0.963058,0.928748,0.163325
benign_benign_382,1,0.969406,0.940628,0.163381
benign_benign_383,1,0.966772,0.935681,0.167202
benign_benign_384,1,0.942431,0.891130,0.162341
benign_benign_385,1,0.962603,0.927903,0.162686
benign_benign_386,1,0.975017,0.951251,0.164872
benign_benign_387,1,0.969979,0.941708,0.165408
benign_benign_388,1,0.952079,0.908540,0.162464
benign_benign_389,1,0.961632,0.926099,0.161949
benign_benign_39,1,0.968329,0.938602,0.165311
benign_benign_390,1,0.978041,0.957025,0.163468
benign_benign_391,1,0.906949,0.829741,0.161988
benign_benign_392,1,0.960556,0.924106,0.163053
benign_benign_393,1,0.964083,0.930656,0.163291
benign_benign_394,1,0.919890,0.851664,0.164073
benign_benign_395,1,0.976310,0.953716,0.162942
benign_benign_396,1,0.909648,0.834271,0.162870
benign_benign_397,1,0.962805,0.928277,0.163388
benign_benign_398,1,0.942073,0.890490,0.165410
benign_benign_399,1,0.967839,0.937682,0.163014
benign_benign_4,2,0.959383,0.921937,0.165638
benign_benign_40,1,0.970184,0.942094,0.163238
benign_benign_400,1,0.970079,0.941896,0.166665
benign_benign_401,1,0.902721,0.822691,0.163091
benign_benign_402,1,0.918080,0.848565,0.163561
benign_benign_403,1,0.971010,0.943654,0.163141
benign_benign_404,1,0.972555,0.946577,0.163270
benign_benign_405,1,0.945460,0.896561,0.162243
benign_benign_406,1,0.928677,0.866851,0.164910
benign_benign_407,1,0.950392,0.905473,0.162261
benign_benign_408,1,0.927438,0.864694,0.165508
benign_benign_409,1,0.945473,0.896586,0.162888
benign_benign_41,1,0.930063,0.869268,0.165283
benign_benign_410,1,0.878860,0.783899,0.165787
benign_benign_411,1,0.970468,0.942630,0.162947
benign_benign_412,1,0.967726,0.937471,0.162736
benign_benign_413,1,0.906389,0.828803,0.163067
benign_benign_414,1,0.795477,0.660408,0.163265
benign_benign_415,1,0.966507,0.935184,0.163564
benign_benign_416,1,0.890605,0.802784,0.166418
benign_benign_417,1,0.967433,0.936919,0.163632
benign_benign_418,1,0.956959,0.917471,0.162736
benign_benign_419,1,0.951135,0.906823,0.162522
benign_benign_42,1,0.968307,0.938561,0.163359
benign_benign_420,1,0.927438,0.864694,0.163084
benign_benign_421,1,0.953499,0.911130,0.165492
benign_benign_422,1,0.967777,0.937566,0.162488
